"ref_area.label","source.label","indicator.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2024",1.476,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2024",0.882,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2024",2.139,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2023",1.138,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2023",0.518,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2023",1.827,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2022",0.883,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2022",0.182,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2022",1.688,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2021",1.066,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2021",0.463,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2021",1.761,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2020",1.242,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2020",0.796,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2020",1.742,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2019",1.1,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2019",0.283,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2019",2.042,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2018",1.434,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2018",0.65,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2018",2.334,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2017",1.186,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2017",0.363,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2017",2.158,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2016",1.462,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2016",0.744,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2016",2.343,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2015",1.645,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2015",0.954,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2015",2.488,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2014",1.417,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2014",0.762,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2014",2.229,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2013",1.194,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2013",0.532,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2013",2.017,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2012",1.074,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2012",0.342,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2012",1.967,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2011",1.195,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2011",0.514,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2011",2.047,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2010",2.714,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2010",2.42,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2010",3.08,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2009",2.473,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2009",2.065,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2009",2.992,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2008",2.998,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2008",2.759,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2008",3.334,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2007",2.606,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2007",2.351,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Switzerland","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2007",2.961,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Chile","LFS - National Employment Survey","Informal employment rate by sex (%)","Total","2025",26.368,,,"Repository: ILO-STATISTICS - Micro data processing"
"Chile","LFS - National Employment Survey","Informal employment rate by sex (%)","Male","2025",25.057,,,"Repository: ILO-STATISTICS - Micro data processing"
"Chile","LFS - National Employment Survey","Informal employment rate by sex (%)","Female","2025",28.093,,,"Repository: ILO-STATISTICS - Micro data processing"
"Chile","LFS - National Employment Survey","Informal employment rate by sex (%)","Total","2024",27.458,,,"Repository: ILO-STATISTICS - Micro data processing"
