"ref_area.label","source.label","indicator.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2017",12.564,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2017",11.547,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2016",12.889,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2016",13.636,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2016",12.089,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2015",13.272,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2015",13.858,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2015",12.646,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2014",13.55,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2014",14.287,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2014",12.766,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2013",12.914,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2013",13.254,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2013",12.554,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2012",13.252,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2012",13.803,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2012",12.675,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2011",13.192,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2011",13.447,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2011",12.928,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2010",13.697,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2010",14.409,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2010",12.964,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2009",13.928,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2009",14.981,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2009",12.842,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2008",12.42,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2008",12.546,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2008",12.289,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2007",11.942,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2007",11.596,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2007",12.301,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2006",12.207,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2006",12.403,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2006",12.002,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2005",12.78,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2005",12.788,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2005",12.772,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2004",13.086,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2004",13.132,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2004",13.038,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2003",13.188,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2003",13.444,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2003",12.921,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2002",13.223,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2002",12.972,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2002",13.485,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2001",13.335,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2001",12.922,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2001",13.766,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2000",13.9,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2000",13.151,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2000",14.683,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","1999",14.231,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","1999",13.465,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","1999",15.032,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","1998",15.294,,,"Repository: ILO-STATISTICS - Micro data processing"
